game,language,token,token_lower,origin_class,lineage_tags,in_tb_tokens,tb_key,tb_source_entity,in_filtered_dic_base,is_corpus_form,is_ghost_form,is_casing_inferred,source_base_words,assigned_flags,mandatory_flags_assigned,validated_flags_assigned,validated_flags_candidates,filter_status,filter_match_type,flag_evidence_summary,step4_related_bases,source_games,source_reports_count,source_rows_merged,origin_classes,filter_statuses,filter_match_types
DOFUS | RETRO,es,Abrarco,abrarco,tb_only,tb_filtered_base,True,,,True,False,False,False,Abrarco | abrarco,,,,,kept_neologism,,,,DOFUS | RETRO,2,3,tb_only,kept_neologism,
DOFUS | WAKFU,es,Abrarrama,abrarrama,tb_only,tb_filtered_base,True,,,True,False,False,False,Abrarrama,,,,,kept_neologism,,,,DOFUS | WAKFU,2,2,tb_only,kept_neologism,
DOFUS,es,Abrarraíz,abrarraíz,tb_only,tb_filtered_base,True,,,True,False,False,False,Abrarraíz,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS | WAKFU,es,abras,abras,corpus_only,corpus_aff_form,False,,,False,True,False,False,Bre | Brir | Bro | bro,,,,,,,Brir:G:0/2 ; Brir:S:0/1 ; Bre:G:0/2 ; Bre:S:0/1 ; Bro:G:0/2 ; Bro:S:0/1 ; bro:G:0/2 ; bro:S:0/1,Bre | Brir | Bro | bro,DOFUS | WAKFU,2,2,corpus_only,,
DOFUS | RETRO,es,Abratura,abratura,tb_only,tb_filtered_base,True,,,True,False,False,False,Abratura | abratura,,,,,kept_neologism,,,,DOFUS | RETRO,2,3,tb_only,kept_neologism,
DOFUS,es,Abrazarza,abrazarza,tb_only,tb_filtered_base,True,,,True,False,False,False,Abrazarza | abrazarza,S,,S,S,kept_neologism,,Abrazarza:S:1/1 ; abrazarza:S:1/1,,DOFUS,1,2,tb_only,kept_neologism,
WAKFU,es,Abrazieff,abrazieff,tb_only,tb_filtered_base,True,,,True,False,False,False,Abrazieff | abrazieff,,,,,kept_neologism,,,,WAKFU,1,2,tb_only,kept_neologism,
DOFUS | RETRO,es,Abrazolargo,abrazolargo,tb_only,tb_filtered_base,True,,,True,False,False,False,Abrazolargo,,,,,kept_neologism,,,,DOFUS | RETRO,2,2,tb_only,kept_neologism,
DOFUS,es,Abrefácil,abrefácil,tb_only,tb_filtered_base,True,,,True,False,False,False,Abrefácil,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,es,Abren,abren,corpus_only,corpus_aff_form,False,,,False,True,False,False,Brir,,,,,,,Brir:G:0/2 ; Brir:S:0/1,Brir,DOFUS,1,2,corpus_only,,
DOFUS | WAKFU,es,Abres,abres,corpus_only,corpus_aff_form,False,,,False,True,False,False,Bre | Brir,,,,,,,Brir:G:0/2 ; Brir:S:0/1 ; Bre:G:0/2 ; Bre:S:0/1,Bre | Brir,DOFUS | WAKFU,2,4,corpus_only,,
DOFUS,es,Abreviamento,abreviamento,tb_only,tb_filtered_base,True,,,True,False,False,False,Abreviamento,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,es,Abrid,abrid,corpus_only,corpus_aff_form,False,,,False,True,False,False,Brir,,,,,,,Brir:G:0/2 ; Brir:S:0/1,Brir,DOFUS,1,1,corpus_only,,
DOFUS,es,Abriendo,abriendo,corpus_only,corpus_aff_form,False,,,False,True,False,False,Brir,,,,,,,Brir:G:0/2 ; Brir:S:0/1,Brir,DOFUS,1,2,corpus_only,,
DOFUS,es,abriera,abriera,corpus_only,corpus_aff_form,False,,,False,True,False,False,Brir,,,,,,,Brir:G:0/2 ; Brir:S:0/1,Brir,DOFUS,1,1,corpus_only,,
DOFUS,es,abrieron,abrieron,corpus_only,corpus_aff_form,False,,,False,True,False,False,Brir,,,,,,,Brir:G:0/2 ; Brir:S:0/1,Brir,DOFUS,1,1,corpus_only,,
WAKFU,es,Abrigo-dragón,abrigo-dragón,tb_only,tb_filtered_base,True,,,True,False,False,False,Abrigo-dragón | abrigo-dragón,,,,,kept_neologism,,,,WAKFU,1,2,tb_only,kept_neologism,
DOFUS,es,Abrimos,abrimos,corpus_only,corpus_aff_form,False,,,False,True,False,False,Brir,,,,,,,Brir:G:0/2 ; Brir:S:0/1,Brir,DOFUS,1,2,corpus_only,,
DOFUS,es,abrirla,abrirla,corpus_only,corpus_aff_form,False,,,False,True,False,False,Brir,,,,,,,Brir:G:0/2 ; Brir:S:0/1,Brir,DOFUS,1,1,corpus_only,,
DOFUS,es,abrirle,abrirle,corpus_only,corpus_aff_form,False,,,False,True,False,False,Brir,,,,,,,Brir:G:0/2 ; Brir:S:0/1,Brir,DOFUS,1,1,corpus_only,,
DOFUS,es,abrirles,abrirles,corpus_only,corpus_aff_form,False,,,False,True,False,False,Brir,,,,,,,Brir:G:0/2 ; Brir:S:0/1,Brir,DOFUS,1,1,corpus_only,,
DOFUS,es,abrirlo,abrirlo,corpus_only,corpus_aff_form,False,,,False,True,False,False,Brir,,,,,,,Brir:G:0/2 ; Brir:S:0/1,Brir,DOFUS,1,1,corpus_only,,
DOFUS,es,abrirlos,abrirlos,corpus_only,corpus_aff_form,False,,,False,True,False,False,Brir,,,,,,,Brir:G:0/2 ; Brir:S:0/1,Brir,DOFUS,1,1,corpus_only,,
DOFUS,es,abrirme,abrirme,corpus_only,corpus_aff_form,False,,,False,True,False,False,Brir,,,,,,,Brir:G:0/2 ; Brir:S:0/1,Brir,DOFUS,1,1,corpus_only,,
DOFUS,es,abrirnos,abrirnos,corpus_only,corpus_aff_form,False,,,False,True,False,False,Brir,,,,,,,Brir:G:0/2 ; Brir:S:0/1,Brir,DOFUS,1,1,corpus_only,,
DOFUS,es,abriros,abriros,corpus_only,corpus_aff_form,False,,,False,True,False,False,Brir,,,,,,,Brir:G:0/2 ; Brir:S:0/1,Brir,DOFUS,1,1,corpus_only,,
DOFUS,es,Abrirse,abrirse,corpus_only,corpus_aff_form,False,,,False,True,False,False,Brir,,,,,,,Brir:G:0/2 ; Brir:S:0/1,Brir,DOFUS,1,2,corpus_only,,
DOFUS,es,Abrirte,abrirte,corpus_only,corpus_aff_form,False,,,False,True,False,False,Brir,,,,,,,Brir:G:0/2 ; Brir:S:0/1,Brir,DOFUS,1,2,corpus_only,,
DOFUS,es,Abrirá,abrirá,corpus_only,corpus_aff_form,False,,,False,True,False,False,Brir,,,,,,,Brir:G:0/2 ; Brir:S:0/1,Brir,DOFUS,1,2,corpus_only,,
DOFUS,es,abrirán,abrirán,corpus_only,corpus_aff_form,False,,,False,True,False,False,Brir,,,,,,,Brir:G:0/2 ; Brir:S:0/1,Brir,DOFUS,1,1,corpus_only,,
DOFUS,es,Abrirás,abrirás,corpus_only,corpus_aff_form,False,,,False,True,False,False,Brir,,,,,,,Brir:G:0/2 ; Brir:S:0/1,Brir,DOFUS,1,2,corpus_only,,
DOFUS,es,abriré,abriré,corpus_only,corpus_aff_form,False,,,False,True,False,False,Brir,,,,,,,Brir:G:0/2 ; Brir:S:0/1,Brir,DOFUS,1,1,corpus_only,,
DOFUS,es,ABRIRÍA,abriría,corpus_only,corpus_aff_form,False,,,False,True,False,False,Brir,,,,,,,Brir:G:0/2 ; Brir:S:0/1,Brir,DOFUS,1,2,corpus_only,,
DOFUS,es,abrirían,abrirían,corpus_only,corpus_aff_form,False,,,False,True,False,False,Brir,,,,,,,Brir:G:0/2 ; Brir:S:0/1,Brir,DOFUS,1,1,corpus_only,,
DOFUS,es,abriéndome,abriéndome,corpus_only,corpus_aff_form,False,,,False,True,False,False,Brir,,,,,,,Brir:G:0/2 ; Brir:S:0/1,Brir,DOFUS,1,1,corpus_only,,
DOFUS,es,abriéndose,abriéndose,corpus_only,corpus_aff_form,False,,,False,True,False,False,Brir,,,,,,,Brir:G:0/2 ; Brir:S:0/1,Brir,DOFUS,1,1,corpus_only,,
DOFUS,es,abriéndote,abriéndote,corpus_only,corpus_aff_form,False,,,False,True,False,False,Brir,,,,,,,Brir:G:0/2 ; Brir:S:0/1,Brir,DOFUS,1,1,corpus_only,,
DOFUS,es,Abrió,abrió,corpus_only,corpus_aff_form,False,,,False,True,False,False,Brir,,,,,,,Brir:G:0/2 ; Brir:S:0/1,Brir,DOFUS,1,2,corpus_only,,
DOFUS,es,Abro,abro,corpus_only,corpus_aff_form,False,,,False,True,False,False,Brir,,,,,,,Brir:G:0/2 ; Brir:S:0/1,Brir,DOFUS,1,2,corpus_only,,
DOFUS | RETRO,es,Abroesidor,abroesidor,tb_only,tb_filtered_base,True,,,True,False,False,False,Abroesidor,,,,,kept_neologism,,,,DOFUS | RETRO,2,2,tb_only,kept_neologism,
RETRO,es,Abrákllota,abrákllota,tb_only,tb_filtered_base,True,,,True,False,False,False,Abrákllota,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
DOFUS | RETRO,es,Abrákneo,abrákneo,tb_only,tb_filtered_base,True,,,True,False,False,False,Abrákneo,,,,,kept_neologism,,,,DOFUS | RETRO,2,2,tb_only,kept_neologism,
RETRO,es,Abráknida,abráknida,tb_only,tb_filtered_base,True,,,True,False,False,False,Abráknida | abráknida,,,,,kept_neologism,,,,RETRO,1,2,tb_only,kept_neologism,
DOFUS | RETRO | WAKFU | WAVEN,es,Abráknido,abráknido,tb_only,tb_filtered_base,True,,,True,False,False,False,Abráknido | abráknido,G | S,,G | S,G | S,kept_neologism,,abráknido:G:1/2 ; abráknido:S:1/1 ; Abráknido:G:1/2 ; Abráknido:S:1/1 ; Abráknido:G:1/2 ; Abráknido:S:1/1 ; abráknido:G:1/2 ; abráknido:S:1/1,,DOFUS | RETRO | WAKFU | WAVEN,4,7,tb_only,kept_neologism,
RETRO,es,Abráknidos,abráknidos,tb_only,tb_filtered_base,True,,,True,False,False,False,Abráknidos | abráknidos,,,,,kept_neologism,,,,RETRO,1,2,tb_only,kept_neologism,
DOFUS,es,Abrí,abrí,corpus_only,corpus_aff_form,False,,,False,True,False,False,Brir,,,,,,,Brir:G:0/2 ; Brir:S:0/1,Brir,DOFUS,1,2,corpus_only,,
DOFUS,es,abría,abría,corpus_only,corpus_aff_form,False,,,False,True,False,False,Brir,,,,,,,Brir:G:0/2 ; Brir:S:0/1,Brir,DOFUS,1,1,corpus_only,,
DOFUS,es,abrían,abrían,corpus_only,corpus_aff_form,False,,,False,True,False,False,Brir,,,,,,,Brir:G:0/2 ; Brir:S:0/1,Brir,DOFUS,1,1,corpus_only,,
DOFUS,es,Absenta,absenta,tb_only,tb_filtered_base,True,,,True,False,False,False,Absenta,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,es,Absenteísmo,absenteísmo,tb_only,tb_filtered_base,True,,,True,False,False,False,Absenteísmo,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS,es,Absolum,absolum,tb_only,tb_filtered_base,True,,,True,False,False,False,Absolum,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,es,Absowción,absowción,tb_only,tb_filtered_base,True,,,True,False,False,False,Absowción,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS | RETRO,es,Abub,abub,tb_only,tb_filtered_base,True,,,True,False,False,False,Abub | abub,,,,,kept_neologism,,,,DOFUS | RETRO,2,3,tb_only,kept_neologism,
DOFUS | RETRO,es,Abubanero,abubanero,tb_only,tb_filtered_base,True,,,True,False,False,False,Abubanero,,,,,kept_neologism,,,,DOFUS | RETRO,2,2,tb_only,kept_neologism,
DOFUS,es,Abucheante,abucheante,tb_only,tb_filtered_base,True,,,True,False,False,False,Abucheante,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS | RETRO | WAVEN,es,Abuelita,abuelita,mixed,corpus_aff_form | tb_filtered_base,True,,,True,True,False,False,Abuelita | Abuelito | abuelita,S,,S,S,kept_neologism,,Abuelito:G:2/2 ; Abuelito:S:0/1 ; abuelita:S:1/1 ; Abuelita:S:1/1,Abuelito,DOFUS | RETRO | WAVEN,3,4,tb_and_corpus | tb_only,kept_neologism,
DOFUS | RETRO | WAKFU | WAVEN,es,Abuelito,abuelito,tb_only,tb_filtered_base,True,,,True,False,False,False,Abuelito | abuelito,G,,G,G,kept_neologism,,Abuelito:G:2/2 ; Abuelito:S:0/1 ; Abuelito:G:1/2 ; abuelito:G:1/2 ; abuelito:S:0/1,,DOFUS | RETRO | WAKFU | WAVEN,4,5,tb_only,kept_neologism,
DOFUS,es,Abuelubo,abuelubo,tb_only,tb_filtered_base,True,,,True,False,False,False,Abuelubo | abuelubo,S,,S,S,kept_neologism,,Abuelubo:G:0/2 ; Abuelubo:S:1/1 ; abuelubo:G:0/2 ; abuelubo:S:1/1,,DOFUS,1,2,tb_only,kept_neologism,
DOFUS,es,Abul,abul,tb_and_corpus,corpus_aff_form | tb_filtered_base,True,,,True,True,False,False,Abul | Bul,,,,,kept_neologism,,Bul:G:0/2 ; Bul:S:0/1,Bul,DOFUS,1,1,tb_and_corpus,kept_neologism,
RETRO,es,Abulita,abulita,tb_only,tb_filtered_base,True,,,True,False,False,False,Abulita,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
DOFUS,es,Abureka,abureka,tb_only,tb_filtered_base,True,,,True,False,False,False,Abureka,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS | RETRO,es,Abustin,abustin,tb_only,tb_filtered_base,True,,,True,False,False,False,Abustin,,,,,kept_neologism,,,,DOFUS | RETRO,2,2,tb_only,kept_neologism,
DOFUS,es,Abutragueño,abutragueño,tb_only,tb_filtered_base,True,,,True,False,False,False,Abutragueño,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,es,Abwakwadabwa,abwakwadabwa,tb_only,tb_filtered_base,True,,,True,False,False,False,Abwakwadabwa,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,es,Abyss,abyss,tb_only,tb_filtered_base,True,,,True,False,False,False,Abyss,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS,es,abzjorrobz,abzjorrobz,tb_only,tb_filtered_base,True,,,True,False,False,False,abzjorrobz,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,es,Abzlación,abzlación,tb_only,tb_filtered_base,True,,,True,False,False,False,Abzlación,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS | RETRO,es,Abá,abá,tb_only,tb_filtered_base,True,,,True,False,False,False,Abá,,,,,kept_neologism,,,,DOFUS | RETRO,2,2,tb_only,kept_neologism,
DOFUS,es,Abétika,abétika,tb_only,tb_filtered_base,True,,,True,False,False,False,Abétika,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,es,Abónate,abónate,tb_only,tb_filtered_base,True,,,True,False,False,False,Abónate,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,es,Abún,abún,tb_only,tb_filtered_base,True,,,True,False,False,False,Abún | abún,,,,,kept_neologism,,,,WAKFU,1,2,tb_only,kept_neologism,
RETRO,es,Acabague,acabague,tb_only,tb_filtered_base,True,,,True,False,False,False,Acabague,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
DOFUS,es,acabes,acabes,corpus_only,corpus_aff_form,False,,,False,True,False,False,Cab,,,,,,,Cab:S:0/1,Cab,DOFUS,1,1,corpus_only,,
DOFUS,es,Acac,acac,tb_and_corpus,corpus_aff_form | tb_filtered_base,True,,,True,True,False,False,Acac | CaC | acac,,,,,kept_neologism,,CaC:S:0/1,CaC,DOFUS,1,2,tb_and_corpus,kept_neologism,
DOFUS,es,Acalicanto,acalicanto,tb_only,tb_filtered_base,True,,,True,False,False,False,Acalicanto,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,es,acangwejado,acangwejado,tb_only,tb_filtered_base,True,,,True,False,False,False,acangwejado,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS,es,acapara,acapara,corpus_only,corpus_aff_form,False,,,False,True,False,False,Caparar,,,,,,,Caparar:G:0/2 ; Caparar:S:0/1,Caparar,DOFUS,1,1,corpus_only,,
DOFUS,es,acaparado,acaparado,corpus_only,corpus_aff_form,False,,,False,True,False,False,Caparar,,,,,,,Caparar:G:0/2 ; Caparar:S:0/1,Caparar,DOFUS,1,1,corpus_only,,
DOFUS,es,acaparan,acaparan,corpus_only,corpus_aff_form,False,,,False,True,False,False,Caparar,,,,,,,Caparar:G:0/2 ; Caparar:S:0/1,Caparar,DOFUS,1,1,corpus_only,,
DOFUS,es,acaparando,acaparando,corpus_only,corpus_aff_form,False,,,False,True,False,False,Caparar,,,,,,,Caparar:G:0/2 ; Caparar:S:0/1,Caparar,DOFUS,1,1,corpus_only,,
DOFUS,es,acaparara,acaparara,corpus_only,corpus_aff_form,False,,,False,True,False,False,Caparar,,,,,,,Caparar:G:0/2 ; Caparar:S:0/1,Caparar,DOFUS,1,1,corpus_only,,
DOFUS,es,acapararla,acapararla,corpus_only,corpus_aff_form,False,,,False,True,False,False,Caparar,,,,,,,Caparar:G:0/2 ; Caparar:S:0/1,Caparar,DOFUS,1,1,corpus_only,,
DOFUS,es,acapararte,acapararte,corpus_only,corpus_aff_form,False,,,False,True,False,False,Caparar,,,,,,,Caparar:G:0/2 ; Caparar:S:0/1,Caparar,DOFUS,1,1,corpus_only,,
RETRO,es,Acaplut,acaplut,tb_only,tb_filtered_base,True,,,True,False,False,False,Acaplut,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
WAKFU,es,acaracolado,acaracolado,tb_only,tb_filtered_base,True,,,True,False,False,False,acaracolado,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS,es,Accelerobi,accelerobi,tb_only,tb_filtered_base,True,,,True,False,False,False,Accelerobi,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,es,Acea,acea,tb_and_corpus,corpus_aff_form | tb_filtered_base,True,,,True,True,False,False,Acea | CEO | Ceo,S,,S,S,kept_neologism,,Acea:S:1/1 ; CEO:G:0/2 ; CEO:S:0/1 ; Ceo:G:0/2 ; Ceo:S:0/1,CEO | Ceo,DOFUS,1,1,tb_and_corpus,kept_neologism,
DOFUS,es,aceas,aceas,corpus_only,corpus_aff_form,False,,,False,True,False,False,Acea | CEO | Ceo,,,,,,,Acea:S:1/1 ; CEO:G:0/2 ; CEO:S:0/1 ; Ceo:G:0/2 ; Ceo:S:0/1,Acea | CEO | Ceo,DOFUS,1,1,corpus_only,,
RETRO,es,Acebavec,acebavec,tb_only,tb_filtered_base,True,,,True,False,False,False,Acebavec,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
RETRO,es,Acebugu,acebugu,tb_only,tb_filtered_base,True,,,True,False,False,False,Acebugu,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
DOFUS,es,Acechaalmas,acechaalmas,tb_only,tb_filtered_base,True,,,True,False,False,False,Acechaalmas,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
RETRO,es,Acehofa,acehofa,tb_only,tb_filtered_base,True,,,True,False,False,False,Acehofa,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
WAKFU,es,Acelecharco,acelecharco,tb_only,tb_filtered_base,True,,,True,False,False,False,Acelecharco,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS,es,Acelera,acelera,corpus_only,corpus_aff_form,False,,,False,True,False,False,Celera,,,,,,,Celera:S:0/1,Celera,DOFUS,1,2,corpus_only,,
WAVEN,es,Acelerante,acelerante,tb_only,tb_filtered_base,True,,,True,False,False,False,Acelerante,,,,,kept_neologism,,,,WAVEN,1,1,tb_only,kept_neologism,
WAKFU,es,acewado,acewado,tb_only,tb_filtered_base,True,,,True,False,False,False,acewado,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS,es,Achapupila,achapupila,tb_only,tb_filtered_base,True,,,True,False,False,False,Achapupila | achapupila,,,,,kept_neologism,,,,DOFUS,1,2,tb_only,kept_neologism,
WAKFU,es,acherada,acherada,tb_only,tb_filtered_base,True,,,True,False,False,False,acherada,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,es,Achispamiento,achispamiento,tb_only,tb_filtered_base,True,,,True,False,False,False,Achispamiento,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAVEN,es,Achmea,achmea,tb_only,tb_filtered_base,True,,,True,False,False,False,Achmea,,,,,kept_neologism,,,,WAVEN,1,1,tb_only,kept_neologism,
WAKFU,es,Achuchachuchos,achuchachuchos,tb_only,tb_filtered_base,True,,,True,False,False,False,Achuchachuchos,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,es,Achuchona,achuchona,tb_only,tb_filtered_base,True,,,True,False,False,False,Achuchona | achuchona,,,,,kept_neologism,,,,WAKFU,1,2,tb_only,kept_neologism,
DOFUS,es,Achumm,achumm,tb_only,tb_filtered_base,True,,,True,False,False,False,Achumm,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,es,Achú,achú,tb_only,tb_filtered_base,True,,,True,False,False,False,Achú,S,,S,S,kept_neologism,,Achú:S:1/2,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS,es,Achún,achún,tb_only,tb_filtered_base,True,,,True,False,False,False,Achún,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,es,aciaga,aciaga,corpus_only,corpus_aff_form,False,,,False,True,False,False,Ciaga,,,,,,,Ciaga:S:0/1,Ciaga,DOFUS,1,1,corpus_only,,
DOFUS | RETRO,es,Acidrik,acidrik,tb_only,tb_filtered_base,True,,,True,False,False,False,Acidrik,,,,,kept_neologism,,,,DOFUS | RETRO,2,2,tb_only,kept_neologism,
DOFUS,es,Acimutación,acimutación,tb_only,tb_filtered_base,True,,,True,False,False,False,Acimutación,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,es,Ación,ación,tb_only,tb_filtered_base,True,,,True,False,False,False,Ación,,,,,kept_neologism,,Ación:G:0/2 ; Ación:S:0/1,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,es,ACKK,ackk,tb_only,tb_filtered_base,True,,,True,False,False,False,ACKK,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
RETRO,es,Acofituf,acofituf,tb_only,tb_filtered_base,True,,,True,False,False,False,Acofituf,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
WAKFU,es,acolchonadas,acolchonadas,tb_only,tb_filtered_base,True,,,True,False,False,False,acolchonadas,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS,es,acompañantes,acompañantes,corpus_only,corpus_aff_form,False,,,False,True,False,False,compañante,,,,,,,compañante:G:0/2 ; compañante:S:0/1,compañante,DOFUS,1,1,corpus_only,,
WAKFU,es,Aconitoides,aconitoides,tb_only,tb_filtered_base,True,,,True,False,False,False,Aconitoides | aconitoides,,,,,kept_neologism,,,,WAKFU,1,2,tb_only,kept_neologism,
WAKFU,es,Acorajustado,acorajustado,tb_only,tb_filtered_base,True,,,True,False,False,False,Acorajustado | acorajustado,,,,,kept_neologism,,,,WAKFU,1,2,tb_only,kept_neologism,
DOFUS,es,acorazados,acorazados,corpus_only,corpus_aff_form,False,,,False,True,False,False,corazado,,,,,,,corazado:G:0/2 ; corazado:S:1/1,corazado,DOFUS,1,1,corpus_only,,
DOFUS,es,acorde,acorde,corpus_only,corpus_aff_form,False,,,False,True,False,False,Corde,,,,,,,Corde:G:0/2 ; Corde:S:0/1,Corde,DOFUS,1,1,corpus_only,,
DOFUS,es,acordes,acordes,corpus_only,corpus_aff_form,False,,,False,True,False,False,Corde,,,,,,,Corde:G:0/2 ; Corde:S:0/1,Corde,DOFUS,1,1,corpus_only,,
DOFUS,es,Acortador,acortador,tb_only,tb_filtered_base,True,,,True,False,False,False,Acortador | acortador,,,,,kept_neologism,,,,DOFUS,1,2,tb_only,kept_neologism,
DOFUS | WAKFU,es,Acosante,acosante,tb_only,tb_filtered_base,True,,,True,False,False,False,Acosante,,,,,kept_neologism,,,,DOFUS | WAKFU,2,2,tb_only,kept_neologism,
RETRO,es,Acoseude,acoseude,tb_only,tb_filtered_base,True,,,True,False,False,False,Acoseude,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
WAKFU,es,Acribia,acribia,tb_only,tb_filtered_base,True,,,True,False,False,False,Acribia | acribia,,,,,kept_neologism,,,,WAKFU,1,2,tb_only,kept_neologism,
DOFUS,es,Acrobola,acrobola,tb_only,tb_filtered_base,True,,,True,False,False,False,Acrobola,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,es,Acroesporas,acroesporas,tb_only,tb_filtered_base,True,,,True,False,False,False,Acroesporas,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,es,Acrud,acrud,tb_only,tb_filtered_base,True,,,True,False,False,False,Acrud,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,es,Acrómica,acrómica,tb_only,tb_filtered_base,True,,,True,False,False,False,Acrómica,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,es,Acrónito,acrónito,tb_only,tb_filtered_base,True,,,True,False,False,False,Acrónito,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,es,Actibotas,actibotas,tb_only,tb_filtered_base,True,,,True,False,False,False,Actibotas | actibotas,,,,,kept_neologism,,,,WAKFU,1,2,tb_only,kept_neologism,
RETRO,es,Actio,actio,tb_only,tb_filtered_base,True,,,True,False,False,False,Actio,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
DOFUS,es,Action,action,tb_only,tb_filtered_base,True,,,True,False,False,False,Action,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,es,Activador,activador,tb_only,tb_filtered_base,True,,,True,False,False,False,Activador | activador,S,,S,S,kept_neologism,,activador:G:0/2 ; activador:S:1/1 ; Activador:G:0/2 ; Activador:S:1/1,,DOFUS,1,2,tb_only,kept_neologism,
WAKFU,es,Acua'runa,acua'runa,tb_only,tb_filtered_base,True,,,True,False,False,False,Acua'runa,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
RETRO,es,Acuabola,acuabola,tb_only,tb_filtered_base,True,,,True,False,False,False,Acuabola,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
DOFUS,es,Acuabomba,acuabomba,tb_only,tb_filtered_base,True,,,True,False,False,False,Acuabomba | acuabomba,,,,,kept_neologism,,,,DOFUS,1,2,tb_only,kept_neologism,
DOFUS,es,Acuabúm,acuabúm,tb_only,tb_filtered_base,True,,,True,False,False,False,Acuabúm,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,es,Acuacia,acuacia,tb_only,tb_filtered_base,True,,,True,False,False,False,Acuacia | acuacia,,,,,kept_neologism,,,,DOFUS,1,2,tb_only,kept_neologism,
DOFUS,es,Acuacosa,acuacosa,tb_only,tb_filtered_base,True,,,True,False,False,False,Acuacosa,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,es,Acuadomo,acuadomo,tb_only,tb_filtered_base,True,,,True,False,False,False,Acuadomo,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
