game,language,token,token_lower,origin_class,lineage_tags,in_tb_tokens,tb_key,tb_source_entity,in_filtered_dic_base,is_corpus_form,is_ghost_form,is_casing_inferred,source_base_words,assigned_flags,mandatory_flags_assigned,validated_flags_assigned,validated_flags_candidates,filter_status,filter_match_type,flag_evidence_summary,step4_related_bases,source_games,source_reports_count,source_rows_merged,origin_classes,filter_statuses,filter_match_types
DOFUS,fr,Abrapousse,abrapousse,tb_only,tb_filtered_base,True,,,True,False,False,False,Abrapousse,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS | RETRO | TOUCH,fr,Abrarc,abrarc,tb_only,tb_filtered_base,True,,,True,False,False,False,Abrarc,,,,,kept_neologism,,,,DOFUS | RETRO | TOUCH,3,3,tb_only,kept_neologism,
DOFUS,fr,Abraronce,abraronce,tb_only,tb_filtered_base,True,,,True,False,False,False,Abraronce,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Abraronces,abraronces,tb_only,tb_filtered_base,True,,,True,False,False,False,Abraronces,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS | RETRO | TOUCH | WAKFU,fr,Abraton,abraton,tb_only,tb_filtered_base,True,,,True,False,False,False,Abraton,,,,,kept_neologism,,,,DOFUS | RETRO | TOUCH | WAKFU,4,4,tb_only,kept_neologism,
WAKFU,fr,Abratongues,abratongues,tb_only,tb_filtered_base,True,,,True,False,False,False,Abratongues,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,fr,Abratron,abratron,tb_only,tb_filtered_base,True,,,True,False,False,False,Abratron,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS | RETRO | TOUCH | WAKFU,fr,Abrature,abrature,tb_only,tb_filtered_base,True,,,True,False,False,False,Abrature,,,,,kept_neologism,,,,DOFUS | RETRO | TOUCH | WAKFU,4,4,tb_only,kept_neologism,
DOFUS | RETRO | TOUCH,fr,Abrazelon,abrazelon,tb_only,tb_filtered_base,True,,,True,False,False,False,Abrazelon,,,,,kept_neologism,,,,DOFUS | RETRO | TOUCH,3,3,tb_only,kept_neologism,
DOFUS | TOUCH,fr,Abrazif,abrazif,tb_only,tb_filtered_base,True,,,True,False,False,False,Abrazif | abrazif,,,,,kept_neologism,,,,DOFUS | TOUCH,2,3,tb_only,kept_neologism,
WAKFU,fr,Abre,abre,tb_only,tb_filtered_base,True,,,True,False,False,False,Abre,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS | RETRO | TOUCH,fr,Abrinos,abrinos,tb_only,tb_filtered_base,True,,,True,False,False,False,Abrinos,,,,,kept_neologism,,,,DOFUS | RETRO | TOUCH,3,3,tb_only,kept_neologism,
DOFUS,fr,Absolum,absolum,tb_only,tb_filtered_base,True,,,True,False,False,False,Absolum,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Absowption,absowption,tb_only,tb_filtered_base,True,,,True,False,False,False,Absowption,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,fr,Absynthéisme,absynthéisme,tb_only,tb_filtered_base,True,,,True,False,False,False,Absynthéisme,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS | TOUCH,fr,Abul,abul,tb_only,tb_filtered_base,True,,,True,False,False,False,Abul,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
DOFUS,fr,Abuz,abuz,tb_only,tb_filtered_base,True,,,True,False,False,False,Abuz,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Abwakwadabwa,abwakwadabwa,tb_only,tb_filtered_base,True,,,True,False,False,False,Abwakwadabwa,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,fr,Abyss,abyss,tb_only,tb_filtered_base,True,,,True,False,False,False,Abyss,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS,fr,Abzlation,abzlation,tb_only,tb_filtered_base,True,,,True,False,False,False,Abzlation,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,abëthik,abëthik,tb_only,tb_filtered_base,True,,,True,False,False,False,abëthik,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
RETRO,fr,Acabague,acabague,tb_only,tb_filtered_base,True,,,True,False,False,False,Acabague,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
WAKFU,fr,Academie,academie,tb_only,tb_filtered_base,True,,,True,False,False,False,Academie,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,fr,Acajoule,acajoule,tb_only,tb_filtered_base,True,,,True,False,False,False,Acajoule,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
RETRO,fr,Acaplut,acaplut,tb_only,tb_filtered_base,True,,,True,False,False,False,Acaplut,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
WAKFU,fr,accapée,accapée,tb_only,tb_filtered_base,True,,,True,False,False,False,accapée,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS,fr,Accelerobi,accelerobi,tb_only,tb_filtered_base,True,,,True,False,False,False,Accelerobi,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS | TOUCH,fr,Accio,accio,tb_only,tb_filtered_base,True,,,True,False,False,False,Accio | accio,,,,,kept_neologism,,,,DOFUS | TOUCH,2,4,tb_only,kept_neologism,
DOFUS,fr,Accomplisseurs,accomplisseurs,tb_only,tb_filtered_base,True,,,True,False,False,False,Accomplisseurs,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Accro'Matique,accro'matique,tb_only,tb_filtered_base,True,,,True,False,False,False,Accro'Matique,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,fr,Accroch'Porc,accroch'porc,tb_only,tb_filtered_base,True,,,True,False,False,False,Accroch'Porc,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS,fr,Acculement,acculement,tb_only,tb_filtered_base,True,,,True,False,False,False,Acculement,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAVEN,fr,accélerant,accélerant,tb_only,tb_filtered_base,True,,,True,False,False,False,accélerant,,,,,kept_neologism,,,,WAVEN,1,1,tb_only,kept_neologism,
WAVEN,fr,accélerants,accélerants,tb_only,tb_filtered_base,True,,,True,False,False,False,accélerants,,,,,kept_neologism,,,,WAVEN,1,1,tb_only,kept_neologism,
RETRO,fr,Accéleration,accéleration,tb_only,tb_filtered_base,True,,,True,False,False,False,Accéleration,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
TOUCH,fr,accélèro-cervo,accélèro-cervo,tb_only,tb_filtered_base,True,,,True,False,False,False,accélèro-cervo,,,,,kept_neologism,,,,TOUCH,1,1,tb_only,kept_neologism,
WAKFU,fr,Accéléflaqueuse,accéléflaqueuse,tb_only,tb_filtered_base,True,,,True,False,False,False,Accéléflaqueuse,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS,fr,accélérante,accélérante,tb_only,tb_filtered_base,True,,,True,False,False,False,accélérante,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAVEN,fr,Accélérent,accélérent,tb_only,tb_filtered_base,True,,,True,False,False,False,Accélérent,,,,,kept_neologism,,,,WAVEN,1,1,tb_only,kept_neologism,
RETRO | TOUCH,fr,Acebavec,acebavec,tb_only,tb_filtered_base,True,,,True,False,False,False,Acebavec,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
RETRO | TOUCH,fr,Acebugu,acebugu,tb_only,tb_filtered_base,True,,,True,False,False,False,Acebugu,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
RETRO | TOUCH,fr,Acehofa,acehofa,tb_only,tb_filtered_base,True,,,True,False,False,False,Acehofa,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
DOFUS | RETRO | TOUCH,fr,Acero,acero,tb_only,tb_filtered_base,True,,,True,False,False,False,Acero,,,,,kept_neologism,,,,DOFUS | RETRO | TOUCH,3,3,tb_only,kept_neologism,
WAKFU,fr,Acerola,acerola,tb_only,tb_filtered_base,True,,,True,False,False,False,Acerola,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,fr,Acharnelle,acharnelle,tb_only,tb_filtered_base,True,,,True,False,False,False,Acharnelle,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS | RETRO | TOUCH,fr,Achesse,achesse,tb_only,tb_filtered_base,True,,,True,False,False,False,Achesse,,,,,kept_neologism,,,,DOFUS | RETRO | TOUCH,3,3,tb_only,kept_neologism,
WAKFU,fr,Achievement,achievement,tb_only,tb_filtered_base,True,,,True,False,False,False,Achievement,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS | TOUCH,fr,Achinecride,achinecride,tb_only,tb_filtered_base,True,,,True,False,False,False,Achinecride,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
DOFUS,fr,Achluophobie,achluophobie,tb_only,tb_filtered_base,True,,,True,False,False,False,Achluophobie,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAVEN,fr,Achméa,achméa,tb_only,tb_filtered_base,True,,,True,False,False,False,Achméa,,,,,kept_neologism,,,,WAVEN,1,1,tb_only,kept_neologism,
DOFUS | TOUCH,fr,Achneutre,achneutre,tb_only,tb_filtered_base,True,,,True,False,False,False,Achneutre,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
DOFUS | RETRO | TOUCH,fr,Acidrik,acidrik,tb_only,tb_filtered_base,True,,,True,False,False,False,Acidrik,,,,,kept_neologism,,,,DOFUS | RETRO | TOUCH,3,3,tb_only,kept_neologism,
DOFUS | ONE_MORE_GATE | RETRO | TOUCH,fr,Aclou,aclou,tb_only,tb_filtered_base,True,,,True,False,False,False,Aclou,,,,,kept_neologism,,,,DOFUS | ONE_MORE_GATE | RETRO | TOUCH,4,4,tb_only,kept_neologism,
WAKFU,fr,Acnée,acnée,tb_only,tb_filtered_base,True,,,True,False,False,False,Acnée,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
RETRO | TOUCH,fr,Acoca,acoca,tb_only,tb_filtered_base,True,,,True,False,False,False,Acoca,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
RETRO,fr,Acofituf,acofituf,tb_only,tb_filtered_base,True,,,True,False,False,False,Acofituf,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
WAKFU,fr,Aconitoïdes,aconitoïdes,tb_only,tb_filtered_base,True,,,True,False,False,False,Aconitoïdes,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
RETRO | TOUCH,fr,Acoseude,acoseude,tb_only,tb_filtered_base,True,,,True,False,False,False,Acoseude,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
RETRO,fr,Acqueuse,acqueuse,tb_only,tb_filtered_base,True,,,True,False,False,False,Acqueuse,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
WAKFU,fr,Acribie,acribie,tb_only,tb_filtered_base,True,,,True,False,False,False,Acribie,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS,fr,Acroboule,acroboule,tb_only,tb_filtered_base,True,,,True,False,False,False,Acroboule,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Acrospore,acrospore,tb_only,tb_filtered_base,True,,,True,False,False,False,Acrospore,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,fr,Acrée,acrée,tb_only,tb_filtered_base,True,,,True,False,False,False,Acrée,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
RETRO,fr,Actio,actio,tb_only,tb_filtered_base,True,,,True,False,False,False,Actio,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
DOFUS | TOUCH,fr,Activante,activante,tb_only,tb_filtered_base,True,,,True,False,False,False,Activante,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
RETRO | TOUCH,fr,Acudob,acudob,tb_only,tb_filtered_base,True,,,True,False,False,False,Acudob,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
RETRO | TOUCH,fr,Acugrau,acugrau,tb_only,tb_filtered_base,True,,,True,False,False,False,Acugrau,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
DOFUS | RETRO | TOUCH,fr,Aculepa,aculepa,tb_only,tb_filtered_base,True,,,True,False,False,False,Aculepa,,,,,kept_neologism,,,,DOFUS | RETRO | TOUCH,3,3,tb_only,kept_neologism,
DOFUS,fr,Acâriatre,acâriatre,tb_only,tb_filtered_base,True,,,True,False,False,False,Acâriatre,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,fr,Acéwée,acéwée,tb_only,tb_filtered_base,True,,,True,False,False,False,Acéwée,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS,fr,Adacetra,adacetra,tb_only,tb_filtered_base,True,,,True,False,False,False,Adacetra,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
RETRO | TOUCH,fr,Adaga,adaga,tb_only,tb_filtered_base,True,,,True,False,False,False,Adaga,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
RETRO | TOUCH,fr,Adageola,adageola,tb_only,tb_filtered_base,True,,,True,False,False,False,Adageola,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
DOFUS,fr,Adagra,adagra,tb_only,tb_filtered_base,True,,,True,False,False,False,Adagra,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,fr,Adale,adale,tb_only,tb_filtered_base,True,,,True,False,False,False,Adale,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
ANKANIMATION,fr,Adamai,adamai,tb_only,tb_filtered_base,True,,,True,False,False,False,Adamai,,,,,kept_neologism,,,,ANKANIMATION,1,1,tb_only,kept_neologism,
DOFUS | WAKFU | WAVEN,fr,Adamaï,adamaï,tb_only,tb_filtered_base,True,,,True,False,False,False,Adamaï,,,,,kept_neologism,,,,DOFUS | WAKFU | WAVEN,3,3,tb_only,kept_neologism,
DOFUS | RETRO | TOUCH,fr,Adamu,adamu,tb_only,tb_filtered_base,True,,,True,False,False,False,Adamu,,,,,kept_neologism,,,,DOFUS | RETRO | TOUCH,3,3,tb_only,kept_neologism,
DOFUS,fr,adaptive,adaptive,tb_only,tb_filtered_base,True,,,True,False,False,False,adaptive,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,fr,Adastrée,adastrée,tb_only,tb_filtered_base,True,,,True,False,False,False,Adastrée,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
RETRO | TOUCH,fr,Adaumu,adaumu,tb_only,tb_filtered_base,True,,,True,False,False,False,Adaumu,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
DOFUS | TOUCH,fr,ADC,adc,tb_only,tb_filtered_base,True,,,True,False,False,False,ADC,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
DOFUS | TOUCH,fr,Addikt,addikt,tb_only,tb_filtered_base,True,,,True,False,False,False,Addikt,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
WAKFU,fr,Ade,ade,tb_only,tb_filtered_base,True,,,True,False,False,False,Ade,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS | RETRO | TOUCH | WAKFU,fr,Adelus,adelus,tb_only,tb_filtered_base,True,,,True,False,False,False,Adelus,,,,,kept_neologism,,,,DOFUS | RETRO | TOUCH | WAKFU,4,4,tb_only,kept_neologism,
DOFUS,fr,Adelé,adelé,tb_only,tb_filtered_base,True,,,True,False,False,False,Adelé,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
RETRO | TOUCH,fr,Adepouille,adepouille,tb_only,tb_filtered_base,True,,,True,False,False,False,Adepouille,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
WAKFU,fr,Adertal,adertal,tb_only,tb_filtered_base,True,,,True,False,False,False,Adertal,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,fr,Adeur,adeur,tb_only,tb_filtered_base,True,,,True,False,False,False,Adeur,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,fr,Adezieu,adezieu,tb_only,tb_filtered_base,True,,,True,False,False,False,Adezieu,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,fr,Adezyeux,adezyeux,tb_only,tb_filtered_base,True,,,True,False,False,False,Adezyeux,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS | TOUCH,fr,Adhamhan,adhamhan,tb_only,tb_filtered_base,True,,,True,False,False,False,Adhamhan,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
RETRO,fr,Adie,adie,tb_only,tb_filtered_base,True,,,True,False,False,False,Adie,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
RETRO | TOUCH,fr,Adili,adili,tb_only,tb_filtered_base,True,,,True,False,False,False,Adili,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
DOFUS | RETRO | TOUCH,fr,Adin,adin,tb_only,tb_filtered_base,True,,,True,False,False,False,Adin,,,,,kept_neologism,,,,DOFUS | RETRO | TOUCH,3,3,tb_only,kept_neologism,
RETRO | TOUCH,fr,Adode,adode,tb_only,tb_filtered_base,True,,,True,False,False,False,Adode,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
RETRO | TOUCH,fr,Adonop,adonop,tb_only,tb_filtered_base,True,,,True,False,False,False,Adonop,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
DOFUS | RETRO | TOUCH,fr,Adou,adou,tb_only,tb_filtered_base,True,,,True,False,False,False,Adou,,,,,kept_neologism,,,,DOFUS | RETRO | TOUCH,3,3,tb_only,kept_neologism,
WAKFU,fr,Adoussur,adoussur,tb_only,tb_filtered_base,True,,,True,False,False,False,Adoussur,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS | RETRO | TOUCH,fr,adouée,adouée,tb_only,tb_filtered_base,True,,,True,False,False,False,adouée,,,,,kept_neologism,,,,DOFUS | RETRO | TOUCH,3,3,tb_only,kept_neologism,
WAKFU,fr,Adox,adox,tb_only,tb_filtered_base,True,,,True,False,False,False,Adox,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS,fr,adpotion,adpotion,tb_only,tb_filtered_base,True,,,True,False,False,False,adpotion,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Adrenne,adrenne,tb_only,tb_filtered_base,True,,,True,False,False,False,Adrenne,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
RETRO | TOUCH,fr,Adydele,adydele,tb_only,tb_filtered_base,True,,,True,False,False,False,Adydele,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
DOFUS | TOUCH,fr,Adéhédé,adéhédé,tb_only,tb_filtered_base,True,,,True,False,False,False,Adéhédé,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
WAKFU,fr,Adés,adés,tb_only,tb_filtered_base,True,,,True,False,False,False,Adés,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
RETRO | TOUCH,fr,Aegefauc,aegefauc,tb_only,tb_filtered_base,True,,,True,False,False,False,Aegefauc,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
DOFUS,fr,Aegibz,aegibz,tb_only,tb_filtered_base,True,,,True,False,False,False,Aegibz,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Aegis,aegis,tb_only,tb_filtered_base,True,,,True,False,False,False,Aegis,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
RETRO | TOUCH,fr,Aekawaul,aekawaul,tb_only,tb_filtered_base,True,,,True,False,False,False,Aekawaul,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
DOFUS | TOUCH,fr,Ael,ael,tb_only,tb_filtered_base,True,,,True,False,False,False,Ael,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
RETRO | TOUCH,fr,Aelab,aelab,tb_only,tb_filtered_base,True,,,True,False,False,False,Aelab,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
DOFUS | RETRO | TOUCH,fr,Aeladague,aeladague,tb_only,tb_filtered_base,True,,,True,False,False,False,Aeladague,,,,,kept_neologism,,,,DOFUS | RETRO | TOUCH,3,3,tb_only,kept_neologism,
RETRO | TOUCH,fr,Aelefoma,aelefoma,tb_only,tb_filtered_base,True,,,True,False,False,False,Aelefoma,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
RETRO | TOUCH,fr,Aelelae,aelelae,tb_only,tb_filtered_base,True,,,True,False,False,False,Aelelae,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
RETRO | TOUCH,fr,Aelelydae,aelelydae,tb_only,tb_filtered_base,True,,,True,False,False,False,Aelelydae,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
RETRO | TOUCH,fr,Aelewawac,aelewawac,tb_only,tb_filtered_base,True,,,True,False,False,False,Aelewawac,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
RETRO | TOUCH,fr,Aelilotte,aelilotte,tb_only,tb_filtered_base,True,,,True,False,False,False,Aelilotte,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
RETRO | TOUCH,fr,Aelomul,aelomul,tb_only,tb_filtered_base,True,,,True,False,False,False,Aelomul,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
RETRO | TOUCH,fr,Aelowawe,aelowawe,tb_only,tb_filtered_base,True,,,True,False,False,False,Aelowawe,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
RETRO | TOUCH,fr,Aelowiw,aelowiw,tb_only,tb_filtered_base,True,,,True,False,False,False,Aelowiw,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
RETRO | TOUCH,fr,Aeloworau,aeloworau,tb_only,tb_filtered_base,True,,,True,False,False,False,Aeloworau,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
RETRO | TOUCH,fr,Aelulae,aelulae,tb_only,tb_filtered_base,True,,,True,False,False,False,Aelulae,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
RETRO | TOUCH,fr,Aelusato,aelusato,tb_only,tb_filtered_base,True,,,True,False,False,False,Aelusato,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
RETRO | TOUCH,fr,Aelyake,aelyake,tb_only,tb_filtered_base,True,,,True,False,False,False,Aelyake,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
RETRO,fr,Aenon,aenon,tb_only,tb_filtered_base,True,,,True,False,False,False,Aenon,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
RETRO,fr,Aer,aer,tb_only,tb_filtered_base,True,,,True,False,False,False,Aer,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
WAKFU,fr,Aer'rune,aer'rune,tb_only,tb_filtered_base,True,,,True,False,False,False,Aer'rune,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
RETRO,fr,Aera,aera,tb_only,tb_filtered_base,True,,,True,False,False,False,Aera,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
DOFUS | RETRO | TOUCH | WAKFU,fr,Aerafal,aerafal,tb_only,tb_filtered_base,True,,,True,False,False,False,Aerafal,,,,,kept_neologism,,,,DOFUS | RETRO | TOUCH | WAKFU,4,4,tb_only,kept_neologism,
DOFUS | RETRO | TOUCH,fr,Aerdala,aerdala,tb_only,tb_filtered_base,True,,,True,False,False,False,Aerdala,,,,,kept_neologism,,,,DOFUS | RETRO | TOUCH,3,3,tb_only,kept_neologism,
DOFUS,fr,aerdalienne,aerdalienne,tb_only,tb_filtered_base,True,,,True,False,False,False,aerdalienne,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
TOUCH,fr,Aerien,aerien,tb_only,tb_filtered_base,True,,,True,False,False,False,Aerien,,,,,kept_neologism,,,,TOUCH,1,1,tb_only,kept_neologism,
DOFUS | RETRO | TOUCH,fr,Aermyne,aermyne,tb_only,tb_filtered_base,True,,,True,False,False,False,Aermyne,,,,,kept_neologism,,,,DOFUS | RETRO | TOUCH,3,3,tb_only,kept_neologism,
WAKFU,fr,Aero,aero,tb_only,tb_filtered_base,True,,,True,False,False,False,Aero,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,fr,Aerobottes,aerobottes,tb_only,tb_filtered_base,True,,,True,False,False,False,Aerobottes,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,fr,Aerocape,aerocape,tb_only,tb_filtered_base,True,,,True,False,False,False,Aerocape,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,fr,Aerocasque,aerocasque,tb_only,tb_filtered_base,True,,,True,False,False,False,Aerocasque,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS | RETRO | TOUCH,fr,Aerohouctor,aerohouctor,tb_only,tb_filtered_base,True,,,True,False,False,False,Aerohouctor,,,,,kept_neologism,,,,DOFUS | RETRO | TOUCH,3,3,tb_only,kept_neologism,
RETRO,fr,aeronefs,aeronefs,tb_only,tb_filtered_base,True,,,True,False,False,False,aeronefs,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
WAKFU,fr,Aeropaulettes,aeropaulettes,tb_only,tb_filtered_base,True,,,True,False,False,False,Aeropaulettes,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS | RETRO | TOUCH,fr,Aerotrugobur,aerotrugobur,tb_only,tb_filtered_base,True,,,True,False,False,False,Aerotrugobur,,,,,kept_neologism,,,,DOFUS | RETRO | TOUCH,3,3,tb_only,kept_neologism,
RETRO | TOUCH,fr,Afapisu,afapisu,tb_only,tb_filtered_base,True,,,True,False,False,False,Afapisu,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
